text,label
"පෙම්වතිය හොඳ මනුෂ්‍ය දුවක් වගේ.දෙන ලද තෑග්ග සතුටින් රැගෙන ගියා කියන්නේ ........? අද කාලේ අහන දකින දේවල් වල හැටියට, අද සමහරු කෝටිපතියන් වුණත් දරුවන්ට ආදරය කරන ගැහැණියක් ,පිරිමියෙක් නොවේ සොයන්නේ.මුල් තැන දෙන්නේ දෑවැද්දට.දෑවැද්ද තියනවා නම් ඕනෑම කුණුගොඩක් කරගහන උදවියත් ඕනෑතරම් ඉන්නවා",surprise
මම නම් ඒ කාලේ තෑගි දෙනවට කැමතිම නැහැ. අතේ සතේ නැහැනේ. ඒ ආදරය හරිම රසවත්.,joy
පෙම්වතාට යමක් තේරිලා !,surprise
සමහර පෝසත් කෙල්ලෝ දුප්පත් කොල්ලන්ගේ ආදරේ අරන් එයාලව දාල යනවා.,disgust
ඒක හොදයි.,joy
අන්න නියම ජෝඩුවක්,joy
දන්නා කෙනෙක් යන්නේ නැති එයාර් ලයින් එක !,disgust
මම නම් යන්න එච්චර කැමති නැහැ,disgust
හොඳයි. සුබ පතනවා,joy
ආපෝ ඇත්ත! ගුවන් සේවිකාවන් ගැන නම් කියලා වැඩක් නැහැ,disgust
ගුණාත්මක සේවයකට සුබ පැතුම්!,joy
"ඇත්තමයි, ගොඩක් හොඳයි!",joy
"ශ්‍රී ලන්කන් කියන්නේ මිනිස්සුන්ට හරියට සලකන්නේ නැතිම ගුවන් සේවය. අනික අඩුවෙන්ම සලකන්නේ ලංකාවේ මිනිස්සුන්ට. විශේෂයෙන්ම, බඩු නැතිවෙනවා වැඩියි. බෑග් විසිකරලා කඩල දානවා. මම නම් ශ්‍රී ලන්කන් ටිකට් ගන්නේ වෙන එකක් ඇත්තෙම නැති නම් විතරයි. ශ්‍රී ලන්කන් අයට ශ්‍රී ලන්කන් එපා වෙන විදියටම තමයි ගුවන් සේවිකාවෝ වැඩ කරන්නේ.",disgust
"මොනදේ උනත් ඒ අපේ දේ.අපි හැමෝම ඒ දේ අගේ කරමු,දැන්වත් එයාල වැරදි හදා ගනී. සුබ පැතුම්.",joy
හරිම සංවේදී වීඩියෝ එකක්.මම දැක්කා එවපු ප්‍රතිචාර. සමහරු බෙහෙත් විදලද අහනවා. ලෙඩ හැදේවි කියනවා.කරුණාවන්ත හොඳ හදවත් තියන උතුම් මිනිසුන්ට කවදාවත් ඒ වගේ අවාසනාවන්ත දේවල් වෙන්නෙ නැහැ. මේ තමයි මහපොළොවේ පයගහලා ජීවත්වෙන මිනිස්සු.පරිසරයට සතා සිව්පාවට ආදරේ මිනිස්සු.,sadness
ඔක්කොමත් හරි අර බල්ලාගේ ඇගපත කකුලෙන් අතගාන එකනම් හරිම කැතයි,disgust
අනේ ඇත්තමද?,surprise
ඇත්තටම ඒක ඉතා හොඳ වැඩක්,joy
මමත් මේ වැඩේ අගය කරනවා,joy
වැඩේ නම් හොඳයි.,joy
මොකක් හරි පිනක් කරලා ඇති මේ විදිහට සත්කාර ලබන්න.,joy
මැදපෙරදිග ඉඳලා ලංකාවට ආවහම ඒ ගොල්ලෝ හිතන්නේ තවුතිසාවේ ඉඳලා ආවා කියලා,disgust
බීසීසීය නැවත ගොඩගැනීමට සිතූ එක ගැන අපිට හරිම සතුටුයි,joy
ජයවේවා.,joy
ගොඩක් සතුටුයි.,joy
"ඉන්දික, ඔයා මැරිලා ඉපදිලාද?",disgust
නියමයි. ඉතා හොඳයි,joy
කුමන්ත්‍රණකාරයින් දූෂිතයන්ට වඩා අන්තයි. ඔවුන් පිටට පිහියෙන් අනිනතුරු අහිංසක ජනතව දන්නෙ නැහැ.,disgust
පිවිතුරු යහපාල සහ බන්දුල ගැන දුකයි.,sadness
මොහුටත් දියණියන් ඉන්නවාද දන්නේ නැහැ. විලි ලජ්ජා නැතිව තාත්තා කෙනෙකුත් වෙලා නේ.,disgust
මේ මිනිහා අම්මා කෙනෙක්ගෙන් කිරි බීපු කෙනෙක් නම් වෙන්න බැහැ.මට නම් මේ පුවත අහනකොටත් තරහයි .,anger
"ලංකාවේ බහුතරයක් අද විකෘති කාමයෙන් පෙලෙන , මන්ද මනසිකයන් වෙලා , කුඩු ගසන මතපැන් බොන , නිල සිනමා නරඹන විට සිදුවන ප්‍රතිපල",disgust
හොද වැඩේ.,anger
තාත්තා කෙනෙක් නේද ලැජ්ජ නැද්ද ඔය වගේ වැඩ කරන්න.,disgust
මේ වගේ අයට ප්‍රසිද්ධියේ දඩුවම් දිය යුතුයි.,anger
අහනකොටත් මට නම් බයයි,fear
රට සංවර්ධනය වෙන එකයි අපේ එකම පැතුම,joy
ජයවේවා! සුබ පැතුම්!,joy
මොනතරම් හොඳ වැඩක්ද?,joy
මගේ උනුසුම් සුබ පැතුම්.,joy
"ගොඩක්ම හොඳ ක්‍රියාවක්.මේ වගේ දේ අගය කරන්න ඕනෑ.නමුත් මීට වඩා දෙයක් කරන්න තිබුනා.වාඩිවෙන්න පුටුවක් නැති,බිමට සිමෙන්ති ටිකක් දාගන්න නැති ගම්බද දුප්පත් පාසලකට.සුබ පැතුම්!",joy
මේ තැනක වැඩකරන තරුණියක් අපේ ගමේ ඉන්නවා. පුදුම උද්දච්චකමක් තියෙන්නේ. සමහරු හිතන්නේ මේ උදවිය හරි අහිංසකයි කියලා.,disgust
"ඔව් ඔව් කාන්ති, මේ අය හරිම කපටියි.මේ වගේ දේවල් තහනම් කරන්න ඕනෑ.",disgust
මම නම් කියන්නේ ඇඟලුම් සේවිකා වෘත්තිය නම්බුකාරයි. අහිංසක තරුණියක් කන්න නැතුව මියගියත් මෙහෙම රස්සාවක් නම් තෝරාගන්නේ නැහැ.,disgust
මට නම් ඔය බොරුවට තමන් හරිම අහිංසකයි අසරණයි කියල පෙන්නගෙන ලෝකේ කාලා වතුර බොන බවලතුන්ව පේන්න බැහැ. මගේ යාළුවෙක්ව ස්පා එකක වැඩ කරන සක්කරවට්ටමකට අහු වෙන්න ගිහින් අපි පුදුම උත්සාහයක් කරලා බේරා ගත්තේ.,disgust
